	Chromosome	Position	113B_CM+_vs_113B_PBMC.tumour
1_44130036	1	44130036	-1.08183056694485
1_44130138	1	44130138	-0.885185914806056
1_44137834	1	44137834	-1.11592970557543
1_44138777	1	44138777	-0.568441910272933
1_44138793	1	44138793	-0.619972210913015
1_44139313	1	44139313	-0.957530957514142
1_44139334	1	44139334	-0.88630797983706
1_44139511	1	44139511	-1.0500771582808
1_44139608	1	44139608	-1.00012125292481
1_44140854	1	44140854	-0.648169102743667
1_44140865	1	44140865	-0.687706387460461
1_44140893	1	44140893	-0.709609423397692
1_44140904	1	44140904	-0.742828958698549
1_44141456	1	44141456	-0.863123192416261
1_44141457	1	44141457	-0.885795203915227
1_44141626	1	44141626	-0.738027972434728
1_44218701	1	44218701	-1.33206313644019
1_44220053	1	44220053	-1.08563578326183
1_44220075	1	44220075	-1.04499379876448
1_44283995	1	44283995	-0.771975304358065
1_44635624	1	44635624	-1.11680380135551
1_44654694	1	44654694	-0.884869360763999
1_44654760	1	44654760	-1.15384593970171
1_44654870	1	44654870	-0.852145653042049
1_44655063	1	44655063	-0.756545263788459
1_44701011	1	44701011	-0.894594591022021
1_44724183	1	44724183	-0.859438145608405
1_44753223	1	44753223	-0.553795134308532
1_44757583	1	44757583	-1.09895662697171
1_44759265	1	44759265	-0.597296772945118
1_44759326	1	44759326	-0.612497090350869
1_44760645	1	44760645	-0.945623391843095
1_44766942	1	44766942	-1.46712072282964
1_44786473	1	44786473	-1.03500971019186
1_44800664	1	44800664	-0.790834331609381
1_44800899	1	44800899	-1.26230093094115
1_44803661	1	44803661	-0.812239174571792
1_44806240	1	44806240	-1.34571054965597
1_44806242	1	44806242	-1.39088513700256
1_44806281	1	44806281	-1.58370866692624
1_44806513	1	44806513	-0.616324433897871
1_44808842	1	44808842	-1.05401067212191
1_44808899	1	44808899	-0.524882442393293
1_44810574	1	44810574	-1.00577248896676
1_44813847	1	44813847	-0.806463680743356
1_44813976	1	44813976	-1.05827948951471
1_44822438	1	44822438	-0.467120722829644
1_44822664	1	44822664	-0.880499761136234
1_44827254	1	44827254	-1.12112486798045
1_44827846	1	44827846	-1.1504869276118
1_44828080	1	44828080	-0.676397644375834
1_44829624	1	44829624	-0.994367725694513
1_44830926	1	44830926	-0.538998132380451
1_44978366	1	44978366	-1.21849103511008
1_45008336	1	45008336	-1.30447038518509
1_45009187	1	45009187	-1.13875763502969
1_45009606	1	45009606	-1.28937452126659
1_45009639	1	45009639	-1.14637081913956
1_45011004	1	45011004	-1.37725778945882
1_45011223	1	45011223	-0.926303450749359
1_45014037	1	45014037	-1.11989860777837
1_45015346	1	45015346	-1.14701473570499
1_45019003	1	45019003	-0.62758539502289
1_45058639	1	45058639	-1.02763017982626
1_45328027	1	45328027	-1.03070957275823
1_45328213	1	45328213	-1.33587618955139
1_45329355	1	45329355	-1.08971560228199
1_45329371	1	45329371	-0.977089734262678
1_45331556	1	45331556	-0.208074419164739
1_45331729	1	45331729	-1.24012414009647
1_45333545	1	45333545	-0.637674212646474
1_45334474	1	45334474	-0.522455704998753
1_45334495	1	45334495	-0.677510620354573
1_45340208	1	45340208	-1.18260762451691
1_45341093	1	45341093	-1.34486497277865
1_45343310	1	45343310	-0.899730851556438
1_45343548	1	45343548	-0.899087222261405
1_45344870	1	45344870	-1.07863664259212
1_45345136	1	45345136	-0.697974722914289
1_45345137	1	45345137	-0.636320205000499
1_45497311	1	45497311	-0.771975304358065
1_45508256	1	45508256	-0.747313250123796
1_45509165	1	45509165	-0.810794553248594
1_45509682	1	45509682	-0.528704153345702
1_45561805	1	45561805	-0.635653833145285
1_45566635	1	45566635	-0.913331153603607
1_45569949	1	45569949	-1.02351407135403
1_45613182	1	45613182	-0.617000644381724
1_45613212	1	45613212	-0.823505604998147
1_45617554	1	45617554	-0.999385800461138
1_45620405	1	45620405	-0.937985255796995
1_45620657	1	45620657	-0.582941479968048
1_45620764	1	45620764	-0.998043383837912
1_45621905	1	45621905	-0.713558618132743
1_45622774	1	45622774	-0.663450847579896
1_45628271	1	45628271	-0.983479409551777
1_45628355	1	45628355	-0.812239174571792
1_45629600	1	45629600	-0.867734287163496
1_45634120	1	45634120	-0.972273954843897
1_45640380	1	45640380	-0.524882442393293
1_45729703	1	45729703	-0.70688027613618
1_45746313	1	45746313	-0.928700808045518
1_45813004	1	45813004	-0.946749705461773
1_45913846	1	45913846	-1.22096013556025
1_45917348	1	45917348	-0.497115463127482
1_45932269	1	45932269	-0.803684164085404
1_45959390	1	45959390	-1.17407374792941
1_46031037	1	46031037	-0.286548477187824
1_46032399	1	46032399	-0.270781161329507
1_46035072	1	46035072	-0.474589393733494
1_46035687	1	46035687	-0.973609165527716
1_46043861	1	46043861	-0.478244101301355
1_46046617	1	46046617	-0.875404894013471
1_46055860	1	46055860	-0.728031956770468
1_46055887	1	46055887	-0.639525008334416
1_46185497	1	46185497	-0.693365469661699
1_46189486	1	46189486	-0.58801246951547
1_46192127	1	46192127	-1.1504869276118
1_46196012	1	46196012	-0.947062010916156
1_46197689	1	46197689	-1.02195355736641
1_46197832	1	46197832	-1.04760974697149
1_46203604	1	46203604	-1.13454538374277
1_46260058	1	46260058	-0.602050302915753
1_46260853	1	46260853	-1.14543369988551
1_46273737	1	46273737	-0.426478738332298
1_46274142	1	46274142	-0.82006959255911
1_46274596	1	46274596	-0.848790901408896
1_46274607	1	46274607	-0.86442155312266
1_46278228	1	46278228	-1.25384431211512
1_46280492	1	46280492	-0.743216311376641
1_46285240	1	46285240	-0.810449452172701
1_46286452	1	46286452	-1.29044239329231
1_46303192	1	46303192	-0.980561926169483
1_46303295	1	46303295	-0.877769968380662
1_46303298	1	46303298	-0.882399294051716
1_46341925	1	46341925	-0.782701710951124
1_46342549	1	46342549	-1.1719059112467
1_46342552	1	46342552	-1.11711079040675
1_46342754	1	46342754	-0.490204335942686
1_46342892	1	46342892	-0.909478828108
1_46343747	1	46343747	-0.909478828108
1_46344858	1	46344858	-1.24446307582081
1_46344998	1	46344998	-1.25505819106001
1_46345091	1	46345091	-1.01433614192711
1_46360774	1	46360774	-1.47979455286475
1_46399368	1	46399368	-1.23140692299536
1_46399999	1	46399999	-0.990615590833406
1_46405089	1	46405089	-0.407818974081405
1_46408574	1	46408574	-1.47723203879693
1_46409132	1	46409132	-1.16429272713683
1_46507050	1	46507050	-1.12745595895645
1_46511045	1	46511045	-0.69254083686366
1_46511193	1	46511193	-1.01298340386186
1_46512095	1	46512095	-1.14281299972637
1_46512404	1	46512404	-0.959602307533837
1_46533448	1	46533448	-0.87306142947238
1_46533500	1	46533500	-1.04499379876448
1_46547759	1	46547759	-0.928700808045518
1_46562690	1	46562690	-0.91636521369324
1_46613034	1	46613034	-1.1021239060504
1_46615007	1	46615007	-0.843359937594831
1_46615069	1	46615069	-0.783563278633277
1_46665647	1	46665647	-0.504494993493079
1_46668301	1	46668301	-0.545699448534389
1_46668388	1	46668388	-0.623111918443583
1_46673147	1	46673147	-0.87151097790898
1_46673263	1	46673263	-0.586419651201989
1_46673431	1	46673431	-0.791340629224996
1_46684511	1	46684511	-0.892269538075777
1_46686848	1	46686848	-1.20903910996691
1_46799228	1	46799228	-1.12811911458334
1_46810852	1	46810852	-0.793348955150632
1_46812497	1	46812497	-0.771975304358065
1_46813503	1	46813503	-0.593005163312746
1_46814027	1	46814027	-0.829690802214353
1_46814226	1	46814226	-0.938625173767517
1_46815187	1	46815187	-0.594188185142782
1_46817083	1	46817083	-1.22514793252368
1_46818723	1	46818723	-0.875068797322169
1_46930161	1	46930161	-0.541091422127978
1_46932992	1	46932992	-0.915232355338298
1_46933071	1	46933071	-0.458817419098435
1_46935136	1	46935136	-1.03221107683919
1_46941314	1	46941314	-0.880909675911229
1_46961654	1	46961654	-1.03500971019186
1_47036120	1	47036120	-1.00275551118723
1_47067638	1	47067638	-0.759484360174868
1_47082432	1	47082432	-0.976333802864252
1_47099096	1	47099096	-0.752866481410361
1_47099238	1	47099238	-0.935474036640945
1_47106230	1	47106230	-0.533815567163301
1_47106233	1	47106233	-0.502788671542676
1_47137500	1	47137500	-1.64139119454792
1_47137666	1	47137666	-1.08684864171148
1_47142113	1	47142113	-0.887452521778001
1_47142155	1	47142155	-0.915339479529243
1_47142179	1	47142179	-0.907490275014546
1_47143311	1	47143311	-0.434940317080495
1_47143817	1	47143817	-0.613277558339007
1_47144902	1	47144902	-1.13725976843981
1_47145926	1	47145926	-1.26840113047756
1_47148753	1	47148753	-1.17569749040907
1_47148762	1	47148762	-1.19983684399449
1_47224024	1	47224024	-0.619972210913015
1_47225579	1	47225579	-0.549582883021617
1_47228495	1	47228495	-0.807022251457266
1_47229221	1	47229221	-0.565524426890639
1_47229301	1	47229301	-0.559566971594239
1_47231478	1	47231478	-0.810110433244836
1_47231570	1	47231570	-0.678865899966584
1_47231728	1	47231728	-1.05995606732209
1_47250144	1	47250144	0.035379617699539
1_47251517	1	47251517	-0.870007387318592
1_47251573	1	47251573	-0.959602307533837
1_47251625	1	47251625	-0.771975304358065
1_47260463	1	47260463	-0.762452530239559
1_47281006	1	47281006	-0.467120722829644
1_47287664	1	47287664	-0.864233812210054
1_47302242	1	47302242	-0.65546129563164
1_47335173	1	47335173	-0.579330226415669
1_47367541	1	47367541	-0.660554021689642
1_47368537	1	47368537	-1.08391931067281
1_47372955	1	47372955	-0.65112090948368
1_47377105	1	47377105	-0.630619455112524
1_47416473	1	47416473	-1.04327732617546
1_47439449	1	47439449	-1.33996472647551
1_47761267	1	47761267	-0.732804707077387
1_47781492	1	47781492	-1.02293687789128
1_47994520	1	47994520	-0.508940898524271
1_48231984	1	48231984	-1.34388165225378
1_48232079	1	48232079	-0.974792187357752
1_48235820	1	48235820	-0.819281019136422
1_48237690	1	48237690	-1.47241502249916
1_48247534	1	48247534	-1.00463606114834
1_48298747	1	48298747	-0.903886979863646
1_48298853	1	48298853	-0.556246613302628
1_48351848	1	48351848	-0.826423088380442
1_48385325	1	48385325	-0.558268610887839
1_48393278	1	48393278	-0.973609165527716
1_48399449	1	48399449	-0.85603956914654
1_48539679	1	48539679	-1.0051744806511
1_48586958	1	48586958	-0.490204335942686
1_48643073	1	48643073	-0.853275406459913
1_48647950	1	48647950	-1.20883916609009
1_48661106	1	48661106	-1.16429272713683
1_48736390	1	48736390	-1.28164967777498
1_48758912	1	48758912	-1.17251323394179
1_48761401	1	48761401	-0.967526113475872
1_49045639	1	49045639	-0.919728924801757
1_49045752	1	49045752	-1.04920359177461
1_49851452	1	49851452	-0.8120527437334
1_50195739	1	50195739	-0.881599795532563
1_50418864	1	50418864	-0.759264252608511
1_50419212	1	50419212	-0.699462804573697
1_50421402	1	50421402	-1.02573189660385
1_51301727	1	51301727	-0.849977816359338
1_51305090	1	51305090	-1.61443402737159
1_51305110	1	51305110	-1.74598009582512
1_51330450	1	51330450	-0.849977816359338
1_51361249	1	51361249	-0.484172993375329
1_51408279	1	51408279	-0.990398823491567
1_51446966	1	51446966	-0.759264252608511
1_51749517	1	51749517	-0.822601377428033
1_51756344	1	51756344	-0.957330346369983
1_51772114	1	51772114	-0.946226231203168
1_51791645	1	51791645	-1.04143597935129
1_51794846	1	51794846	-0.978426181825491
1_51798392	1	51798392	-0.686728017739554
1_51800570	1	51800570	-1.07863664259212
1_51825312	1	51825312	-1.26578991702103
1_51836177	1	51836177	-1.07516683666384
1_51878485	1	51878485	-0.625133916028794
1_51920021	1	51920021	-0.818268956632
1_52032698	1	52032698	-1.1504869276118
1_52032898	1	52032898	-0.988786693431213
1_52033061	1	52033061	-0.552194096478155
1_52238277	1	52238277	-0.953305069072627
1_52238481	1	52238481	-1.29134946345164
1_52238658	1	52238658	-1.2794590524015
1_52355823	1	52355823	-0.970755168472563
1_52359811	1	52359811	-0.750913688830236
1_52362711	1	52362711	-1.0520832235508
1_52362712	1	52362712	-1.0520832235508
1_52375507	1	52375507	-1.07575605253517
1_52396199	1	52396199	-1.04357172369528
1_52408442	1	52408442	-1.02654813144366
1_52425398	1	52425398	-1.02133477329478
1_52461191	1	52461191	-0.700422043333031
1_52461743	1	52461743	-0.85603956914654
1_52463667	1	52463667	-0.818517890295095
1_52475345	1	52475345	-0.738808440422866
1_52525957	1	52525957	-0.791340629224996
1_52602542	1	52602542	-1.27721061260849
1_52606771	1	52606771	-0.680344828892497
1_52632940	1	52632940	-0.85120199550864
1_52633013	1	52633013	-0.887452521778001
1_52633570	1	52633570	-0.950945445403385
1_52648478	1	52648478	-0.58488975175757
1_52648552	1	52648552	-0.556246613302628
1_52648567	1	52648567	-0.638708773494601
1_52648588	1	52648588	-0.41583149413279
1_52687760	1	52687760	-1.18701280363691
1_52692831	1	52692831	-0.641914763793692
1_52784978	1	52784978	-0.595944940266566
1_52854602	1	52854602	-1.32217238691854
1_52857193	1	52857193	-0.855116539658311
1_52860749	1	52860749	-0.914933258200108
1_52905056	1	52905056	-1.06148192155305
1_52907888	1	52907888	-0.85603956914654
1_52921543	1	52921543	-1.83847071614497
1_52988042	1	52988042	-1.28098895184592
1_53002837	1	53002837	-1.12070345858914
1_53002877	1	53002877	-1.24590649269048
1_53015032	1	53015032	-1.306752047911
1_53062304	1	53062304	-0.961009128748082
1_53069805	1	53069805	-2.06148192155305
1_53069867	1	53069867	-1.21558195583368
1_53077243	1	53077243	-1.11389487443289
1_53078436	1	53078436	-0.79035383367292
1_53078841	1	53078841	-1.5013277144144
1_53088182	1	53088182	-0.865951452567079
1_53088955	1	53088955	-0.730555376978084
1_53090662	1	53090662	-1.39346368110434
1_53090823	1	53090823	-0.973609165527716
1_53103507	1	53103507	-1.12952730897615
1_53103558	1	53103558	-0.984969027692263
1_53114921	1	53114921	-1.37287934894824
1_53134406	1	53134406	-1.27893529307795
1_53210185	1	53210185	-0.934246733256943
1_53210776	1	53210776	-1.03070957275823
1_53213557	1	53213557	-1.2177750574076
1_53247055	1	53247055	-1.21738645268043
1_53250744	1	53250744	-0.889332254996224
1_53257260	1	53257260	-0.786622080322466
1_53276708	1	53276708	-0.771975304358065
1_53276804	1	53276804	-1.12344767485944
1_53276834	1	53276834	-1.46385300899573
1_53326979	1	53326979	-0.897506186441924
1_53459489	1	53459489	-0.892269538075777
1_53464687	1	53464687	-0.87151097790898
1_53509165	1	53509165	-0.930404666962548
1_53509180	1	53509180	-0.842364632249463
1_53520703	1	53520703	-0.75990247205749
1_53520736	1	53520736	-0.917025637161348
1_53582750	1	53582750	-1.31170855108622
1_53594184	1	53594184	-1.09390339924543
1_53594343	1	53594343	-1.03136193317671
1_53594376	1	53594376	-1.14701473570499
1_53594386	1	53594386	-1.17533099858927
1_53594436	1	53594436	-0.971912874866817
1_53594651	1	53594651	-0.771975304358065
1_53594654	1	53594654	-0.742828958698549
1_53600105	1	53600105	-0.842364632249463
1_53600158	1	53600158	-0.849977816359338
1_53600251	1	53600251	-0.788654045504696
1_53600258	1	53600258	-0.788654045504696
1_53787193	1	53787193	-0.671448428404101
1_53793240	1	53793240	-0.62758539502289
1_53797020	1	53797020	-0.798447515719256
1_53835513	1	53835513	-1.05925725643854
1_53837954	1	53837954	-0.537510050721042
1_53838219	1	53838219	-0.93163197034655
1_53906241	1	53906241	-0.565524426890639
1_53916851	1	53916851	-0.62612443789461
1_53940044	1	53940044	-0.911378361023482
1_53952082	1	53952082	-1.25350821542382
1_53967781	1	53967781	-1.02293687789128
1_54045677	1	54045677	-0.516136399928475
1_54088618	1	54088618	-0.575832782179442
1_54111239	1	54111239	-1.02763017982626
1_54136738	1	54136738	-1.01841319966116
1_54139574	1	54139574	-0.883868184428962
1_54139663	1	54139663	-0.685263671164734
1_54139718	1	54139718	-0.745503092996874
1_54141134	1	54141134	-1.24404374867329
1_54141223	1	54141223	-1.38495218124882
1_54141378	1	54141378	-0.857705178383949
1_54179186	1	54179186	-1.06475705358591
1_54179250	1	54179250	-1.152797088299
1_54179320	1	54179320	-1.14784220635623
1_54190739	1	54190739	-0.973609165527716
1_54195581	1	54195581	-1.16727658557565
1_54212632	1	54212632	-1.03731987087906
1_54216247	1	54216247	-0.667005744756523
1_54218183	1	54218183	-1.6933654696617
1_54220701	1	54220701	-1.19939652809274
1_54548334	1	54548334	-1.19028793566977
1_54594578	1	54594578	-0.945623391843095
1_54599307	1	54599307	-1.26501531563818
1_54601321	1	54601321	-1.03500971019186
1_54607153	1	54607153	-2.15803373666514
1_54608046	1	54608046	-1.14192491410837
1_54609016	1	54609016	-0.608476572075186
1_54609779	1	54609779	-0.748128562403698
1_54610493	1	54610493	-0.637045724271957
1_54611704	1	54611704	-0.687583117067693
1_54612513	1	54612513	-1.00901450165891
1_54612637	1	54612637	-0.979300277605571
1_54614851	1	54614851	-0.508940898524271
1_54619889	1	54619889	-0.702712641920952
1_54653117	1	54653117	-0.665060100441554
1_54653471	1	54653471	-0.904869574855411
1_54653616	1	54653616	-1.0399085096047
1_54653793	1	54653793	-1.09390339924543
1_54653842	1	54653842	-0.998746166205088
1_54654117	1	54654117	-0.948298076998528
1_54668912	1	54668912	-0.973609165527716
1_54673798	1	54673798	-0.67467810300315
1_54674068	1	54674068	-0.693972792356792
1_54678793	1	54678793	-1.11511988515512
1_54678852	1	54678852	-0.704861108499528
1_54686431	1	54686431	-0.771975304358065
1_54692503	1	54692503	-1.16563915284434
1_54702100	1	54702100	-0.75469731292623
1_54706455	1	54706455	-0.689513144166092
1_54709075	1	54709075	-0.534936107057216
1_54715546	1	54715546	-0.954839361507876
1_54715977	1	54715977	-1.20883916609009
1_54716627	1	54716627	-0.739794898608916
1_54717627	1	54717627	-0.840146806999645
1_54722709	1	54722709	-1.18260762451691
1_54722764	1	54722764	-1.15589028614113
1_54737612	1	54737612	-0.700892206296583
1_54758046	1	54758046	-1.06533424704866
1_54758071	1	54758071	-1.17251323394179
1_54781424	1	54781424	-0.86982262775621
1_54782401	1	54782401	-0.657804284438754
1_54782431	1	54782431	-0.771975304358065
1_54786016	1	54786016	-0.696424271350889
1_54786105	1	54786105	-1.33328653701458
1_54787721	1	54787721	-1.14543369988551
1_54800605	1	54800605	-0.79035383367292
1_54800633	1	54800633	-0.788277116687166
1_54811841	1	54811841	-1.27676745639524
1_54812145	1	54812145	-0.845975885801842
1_54817048	1	54817048	-0.835169130845259
1_54841828	1	54841828	-0.394273956352194
1_54841851	1	54841851	-0.362212747119896
1_54850744	1	54850744	-1.04206446772581
1_54871587	1	54871587	-1.04206446772581
1_54886639	1	54886639	-0.226541167823547
1_54886646	1	54886646	-0.302490021056845
1_54992014	1	54992014	-1.26230093094115
1_54992089	1	54992089	-0.749255227857982
1_54999249	1	54999249	-0.826423088380442
1_55039593	1	55039593	-1.64644442227421
