	Chromosome	Position	28RT_T1_vs_28RT_PBMC.tumour
6_79947547	6	79947547	-0.969589251119886
6_79947706	6	79947706	-0.965244813923447
6_79947729	6	79947729	-0.989539417006079
6_79947809	6	79947809	-1.03778276838057
6_80006121	6	80006121	-0.742674271092744
6_80007959	6	80007959	-1.0288523410309
6_80035334	6	80035334	-0.795579890306715
6_80039837	6	80039837	-0.743376483343594
6_80106779	6	80106779	-0.939965149274695
6_80106815	6	80106815	-0.765162313717576
6_80273170	6	80273170	-0.843514960599572
6_81750328	6	81750328	-0.762039595959675
6_81751748	6	81751748	-0.980152044180795
6_81751906	6	81751906	-0.876975362804335
6_81752006	6	81752006	-0.782475279150719
6_81752010	6	81752010	-0.674950185121176
6_81752157	6	81752157	-1.15075900972982
6_81752726	6	81752726	-0.959694390270358
6_82171470	6	82171470	-0.852263609307581
6_82191094	6	82191094	-0.744305356671672
6_82191797	6	82191797	-1.02153364408822
6_82194629	6	82194629	-0.804176812649071
6_82202593	6	82202593	-0.805215737161457
6_82204918	6	82204918	-0.992979438149598
6_82220657	6	82220657	-1.14519028746627
6_82223592	6	82223592	-1.15723334389037
6_82365931	6	82365931	-0.84562057280631
6_82366197	6	82366197	-0.909954551279493
6_82881452	6	82881452	-1.27105324344753
6_82894078	6	82894078	-1.01951447645157
6_82957319	6	82957319	-1.00223648501973
6_82957419	6	82957419	-1.26490101646594
6_82957447	6	82957447	-1.36945694750853
6_83044450	6	83044450	-1.07174443522413
6_83129133	6	83129133	-0.699146895551823
6_83134249	6	83134249	-1.13522144067363
6_83138106	6	83138106	-1.17990535538934
6_83142024	6	83142024	-0.957299080005871
6_83142033	6	83142033	-1.02608713037505
6_83148762	6	83148762	-1.01951447645157
6_83152313	6	83152313	-0.961097790226246
6_83170448	6	83170448	-1.00197703082591
6_83191204	6	83191204	-0.644270567031749
6_83228884	6	83228884	-0.594208641718897
6_83239542	6	83239542	-0.94912514856017
6_83398481	6	83398481	-0.872503866957258
6_83524383	6	83524383	-0.756480070617775
6_83560894	6	83560894	-1.22766064793415
6_83575031	6	83575031	-0.987092998759191
6_83582258	6	83582258	-1.35758999391553
6_83591278	6	83591278	-0.814583025181343
6_83593554	6	83593554	-0.801026509571036
6_83594446	6	83594446	-0.823594266476312
6_83601386	6	83601386	-0.919580872946155
6_83659050	6	83659050	-0.735000343207323
6_83707910	6	83707910	-0.575907824975953
6_83707919	6	83707919	-0.666394941385457
6_83853428	6	83853428	-0.850346994081997
6_83924577	6	83924577	-1.08239167942363
6_84087247	6	84087247	-0.879416176748766
6_84089340	6	84089340	-0.977694300756941
6_84125115	6	84125115	-0.839500657385672
6_84146726	6	84146726	-0.907902485833657
6_84152598	6	84152598	-0.65694439706686
6_84152950	6	84152950	-1.42219476921043
6_84152971	6	84152971	-1.3920686444089
6_84152981	6	84152981	-1.32926785739283
6_84153021	6	84153021	-1.26748662842734
6_84153087	6	84153087	-1.10666642554665
6_84155330	6	84155330	-0.686090742726377
6_84155364	6	84155364	-0.489693529922873
6_84171619	6	84171619	-0.805389671098721
6_84174139	6	84174139	-1.19528573582957
6_84185224	6	84185224	-0.821369601361798
6_84215348	6	84215348	-0.921817802564435
6_84215403	6	84215403	-0.940712908743971
6_84667649	6	84667649	-0.705456067593308
6_84667692	6	84667692	-0.671023294637435
6_84747991	6	84747991	-1.23333357749837
6_84764004	6	84764004	-0.652143410803039
6_85450306	6	85450306	-0.728356469703387
6_85467062	6	85467062	-0.973787202794439
6_85467248	6	85467248	-0.733396457504733
6_85485380	6	85485380	-0.843772148413942
6_85489515	6	85489515	-1.10899648533856
6_85489525	6	85489525	-1.07722997430786
6_85514095	6	85514095	-0.929225591122466
6_85514217	6	85514217	-1.1138699108968
6_85547511	6	85547511	-0.528282027600121
6_86822028	6	86822028	-1.02507400179347
6_86897450	6	86897450	-0.973787202794439
6_86897560	6	86897560	-0.806384976444088
6_86897612	6	86897612	-0.879223135330014
6_87015622	6	87015622	-0.571758067247382
6_87015956	6	87015956	-1.04866082211108
6_87088186	6	87088186	-0.411752106357274
6_87255128	6	87255128	-1.12176453469952
6_87255810	6	87255810	-0.587858905722307
6_87257055	6	87257055	-0.857096010067825
6_87257218	6	87257218	-0.788660476366924
6_87257296	6	87257296	-1.24536659978388
6_87257310	6	87257310	-1.34688465640718
6_87258374	6	87258374	-0.67675287814704
6_87258525	6	87258525	-0.311695227944879
6_87258571	6	87258571	-0.482557348641245
6_87258847	6	87258847	-0.94912514856017
6_87259623	6	87259623	-0.726732727223722
6_87260019	6	87260019	-1.04310129676918
6_87260583	6	87260583	-0.46008706783755
6_87260672	6	87260672	-0.524985442174074
6_87261350	6	87261350	-1.12362287979231
6_87284297	6	87284297	-0.716951706431137
6_87284763	6	87284763	-1.2437458974518
6_87284819	6	87284819	-0.928661046000455
6_87284854	6	87284854	-0.767884833890024
6_87337082	6	87337082	-1.04697247195831
6_87340251	6	87340251	-0.94912514856017
6_87415824	6	87415824	-0.713496900067028
6_87415863	6	87415863	-0.65539394550346
6_87431093	6	87431093	-1.30526895878545
6_87461126	6	87461126	-1.2455181513404
6_87473010	6	87473010	-1.1957651161433
6_87477364	6	87477364	-0.891022193996602
6_87477478	6	87477478	-0.939344127767585
6_87514446	6	87514446	-1.04866082211108
6_87514472	6	87514472	-0.90258256262314
6_87518635	6	87518635	-1.24458103208634
6_87521508	6	87521508	-1.50551849708456
6_87529548	6	87529548	-0.709174355839418
6_87530829	6	87530829	-1.07952178581585
6_87530895	6	87530895	-1.08157544458382
6_87541924	6	87541924	-1.12969739420199
6_87603482	6	87603482	-0.98431457702247
6_87605971	6	87605971	-0.885399550949783
6_87653225	6	87653225	-0.808262612720321
6_87701526	6	87701526	-1.20008672209339
6_88047945	6	88047945	-0.917416288832832
6_88047986	6	88047986	-0.751185770948261
6_88140381	6	88140381	-1.03351733585054
6_88633425	6	88633425	-1.08852820522559
6_88891910	6	88891910	-1.13675215173594
6_89080915	6	89080915	-0.775793545674609
6_89081185	6	89081185	-0.656078173659937
6_89081399	6	89081399	-0.565796509008665
6_89083967	6	89083967	-0.989997429975699
6_89084175	6	89084175	-0.799981709254361
6_89161805	6	89161805	-0.74749128739052
6_89179025	6	89179025	-0.553196472229031
6_89198067	6	89198067	-1.09596653688944
6_89198154	6	89198154	-1.02312573000395
6_89201223	6	89201223	-0.835168959263085
6_89201251	6	89201251	-0.904037259031632
6_89217236	6	89217236	-1.06460236598011
6_89217247	6	89217247	-0.960180337069166
6_89257698	6	89257698	-1.21395283621701
6_89257779	6	89257779	-1.37654637229485
6_89329796	6	89329796	-0.834354961314096
6_89329951	6	89329951	-0.761052800407599
6_89333195	6	89333195	-0.932637025771601
6_89380305	6	89380305	-0.871720644874564
6_89411370	6	89411370	-0.802735661578647
6_89598266	6	89598266	-0.769146482453935
6_89617983	6	89617983	-0.821117536184099
6_89618154	6	89618154	-1.01521433901794
6_89623880	6	89623880	-0.716464391769895
6_89630468	6	89630468	-0.534087649281327
6_89630557	6	89630557	-0.550575772069896
6_89630766	6	89630766	-0.681429365356514
6_89630926	6	89630926	-0.827446591971918
6_89645070	6	89645070	-0.759647349696458
6_89648137	6	89648137	-0.813241720478397
6_89653064	6	89653064	-0.627197053672808
6_89661483	6	89661483	-1.19198167245633
6_89662915	6	89662915	-1.27105324344753
6_89668117	6	89668117	-0.838566773412472
6_89668126	6	89668126	-0.810418877728578
6_89674197	6	89674197	-1.01951447645157
6_89680724	6	89680724	-1.02389291696214
6_89684894	6	89684894	-1.19460118300966
6_89685895	6	89685895	-0.734620636654035
6_89689959	6	89689959	-0.508552557174189
6_89692763	6	89692763	-1.03254115674781
6_89695987	6	89695987	-0.756480070617775
6_89696475	6	89696475	-0.887724603896027
6_89706175	6	89706175	-0.84041888911767
6_89707365	6	89707365	-0.756480070617775
6_89707457	6	89707457	-0.875124567116394
6_89708612	6	89708612	-0.75372945960174
6_89713261	6	89713261	-1.03528179230988
6_89745333	6	89745333	-0.915958284624971
6_89745365	6	89745365	-0.994213038088708
6_89751516	6	89751516	-0.696737986925885
6_89761673	6	89761673	-0.994928838173295
6_89762374	6	89762374	-0.869690681065765
6_89771589	6	89771589	-0.851827947205256
6_89776606	6	89776606	-0.94912514856017
6_89781454	6	89781454	-0.985961916740542
6_89790266	6	89790266	-0.517785836952226
6_89790398	6	89790398	-1.09208310240221
6_89855523	6	89855523	-1.12421185511826
6_89862362	6	89862362	-0.825253490398002
6_89862579	6	89862579	-1.46008706783755
6_89863013	6	89863013	-1.34340408767222
6_89863690	6	89863690	-0.557546622105316
6_89866229	6	89866229	-0.241906897788016
6_89866948	6	89866948	-0.936414096810616
6_89868599	6	89868599	-0.89568588959871
6_89868805	6	89868805	-0.79415048858383
6_89895411	6	89895411	-1.56579650900866
6_89895794	6	89895794	-1.02188149099548
6_89932774	6	89932774	-0.546365979059763
6_89950854	6	89950854	-0.967503677875025
6_89951523	6	89951523	-1.08930280660843
6_89951776	6	89951776	-0.777644680615817
6_89951857	6	89951857	-0.745591754475038
6_90008677	6	90008677	-0.818541038750026
6_90556603	6	90556603	-1.26032683685447
6_92644640	6	92644640	-0.704012650723639
6_93245346	6	93245346	-0.94912514856017
6_93257483	6	93257483	-0.842209944643658
6_93258133	6	93258133	-0.619556991470676
6_93272382	6	93272382	-0.71592597226714
6_93356760	6	93356760	-1.07174443522413
6_95586981	6	95586981	-0.679938515744781
6_95596805	6	95596805	-0.766921817339421
6_95605787	6	95605787	-0.965613271348739
6_95606046	6	95606046	-0.898499075490202
6_95606237	6	95606237	-1.05824687094028
6_95606378	6	95606378	-0.777644680615817
6_96523263	6	96523263	-0.506814719131223
6_96526334	6	96526334	-1.00440758406136
6_96526379	6	96526379	-0.913055893852649
6_96548257	6	96548257	-0.843772148413942
6_96551849	6	96551849	-0.916458959639848
6_96552489	6	96552489	-1.13234697261594
6_96603717	6	96603717	-0.7166790625598
6_96604768	6	96604768	-0.667354180144791
6_96610677	6	96610677	-0.795091519887749
6_96610698	6	96610698	-0.981068041062925
6_96615646	6	96615646	-0.827818852338037
6_96615679	6	96615679	-1.11446288050683
6_96889462	6	96889462	-0.722849292736494
6_96889901	6	96889901	-1.26323373898823
6_96890622	6	96890622	-0.94912514856017
6_96890810	6	96890810	-1.02188149099548
6_96891202	6	96891202	-0.872503866957258
6_96897682	6	96897682	-1.25290589673727
6_96897691	6	96897691	-1.22923306775291
6_96897762	6	96897762	-1.48390189211311
6_96967073	6	96967073	-0.968233971507875
6_97114010	6	97114010	-0.762712024329289
6_97149578	6	97149578	-1.1138699108968
6_97165287	6	97165287	-0.759463929056596
6_97178498	6	97178498	-0.71143359084084
6_97179468	6	97179468	-0.798708306007072
6_97229075	6	97229075	-0.675364336133318
6_97229242	6	97229242	-0.776288551697955
6_97233908	6	97233908	-0.939602374441664
6_98836180	6	98836180	-0.66282096340353
6_98905551	6	98905551	-0.893415715973883
6_99323665	6	99323665	-0.76855290291835
6_99326032	6	99326032	-0.659618531365185
6_99326071	6	99326071	-0.736395824574442
6_99326150	6	99326150	-0.666725417859446
6_99326154	6	99326154	-0.647096611110513
6_99369615	6	99369615	-1.20936092104129
6_99377472	6	99377472	-0.939071483896247
6_99380330	6	99380330	-0.700446035703447
6_99425375	6	99425375	-0.471077851755526
6_99435818	6	99435818	-1.37975950289003
6_99446062	6	99446062	-1.03658798981051
6_99446210	6	99446210	-0.973787202794439
6_99466733	6	99466733	-0.271053243447533
6_99482751	6	99482751	-0.771338029344888
6_99508684	6	99508684	-1.0882878962318
6_99613345	6	99613345	-0.782015162724912
6_99613499	6	99613499	-0.692349733198059
6_99613553	6	99613553	-0.826641142035175
6_99613722	6	99613722	-0.549037990747298
6_99613916	6	99613916	-0.79712205511512
6_99613967	6	99613967	-1.03813015461892
6_99614607	6	99614607	-1.08662867231011
6_99921048	6	99921048	-0.885699768418537
6_100390370	6	100390370	-0.806384976444088
6_100390668	6	100390668	-0.383220983654699
6_100390703	6	100390703	-0.524033984617404
6_100516271	6	100516271	-1.00256440752163
6_100516315	6	100516315	-1.01186090390813
6_100518130	6	100518130	-0.794402553761528
6_100646640	6	100646640	-1.03528179230988
6_100650642	6	100650642	-1.10958982075342
6_100715484	6	100715484	-0.808262612720321
6_100718098	6	100718098	-0.869690681065765
6_100805783	6	100805783	-0.693868093318096
6_100848513	6	100848513	-0.613704817344695
6_100880929	6	100880929	-0.936846818781734
6_100881199	6	100881199	-1.44388984030975
6_100881297	6	100881297	-0.803274282096715
6_100881610	6	100881610	-0.94912514856017
6_101676753	6	101676753	-0.929496341811238
6_101818447	6	101818447	-1.40855676719747
6_102018522	6	102018522	-1.08662867231011
6_102055442	6	102055442	-1.03318941334864
6_104750392	6	104750392	-0.97350930718713
6_104750449	6	104750449	-1.2622830338198
6_104858527	6	104858527	-0.80894749051191
6_105078549	6	105078549	-0.704012650723639
6_105078621	6	105078621	-0.699146895551823
6_105125545	6	105125545	-0.844155588958628
6_105159789	6	105159789	-0.865467219513261
6_105161515	6	105161515	-0.896657728666035
6_105328991	6	105328991	-0.621070950875967
6_106099497	6	106099497	-1.03813015461892
6_106104971	6	106104971	-0.756480070617775
6_106105017	6	106105017	-0.686090742726377
6_106105301	6	106105301	-0.594030189737609
6_106105508	6	106105508	-0.657662334399859
6_106107139	6	106107139	-0.917416288832832
6_106107463	6	106107463	-0.979498797603689
6_106207742	6	106207742	-0.697145931235372
6_106279695	6	106279695	-0.863877861941659
6_106308407	6	106308407	-1.16829366902233
6_106316143	6	106316143	-1.08270830293876
6_106326155	6	106326155	-1.01951447645157
6_106361012	6	106361012	-1.01325548597989
6_106511549	6	106511549	-1.16117562567516
6_106512086	6	106512086	-0.733396457504733
6_106512164	6	106512164	-0.79898479913231
6_106512572	6	106512572	-0.834666423975255
6_106519385	6	106519385	-1.1073872324769
6_106519640	6	106519640	-0.775976246243572
6_106519679	6	106519679	-0.753868857161237
6_106519689	6	106519689	-0.689882321888751
6_106519739	6	106519739	-0.427588027980648
6_106519956	6	106519956	-0.91379207544789
6_106519958	6	106519958	-0.892541620193803
6_106520330	6	106520330	-0.865467219513261
6_106520375	6	106520375	-1.11905015000248
6_106521123	6	106521123	-1.15161801245891
6_106527402	6	106527402	-0.898141219841366
6_106539470	6	106539470	-0.938783204338712
6_106539495	6	106539495	-0.915958284624971
6_106543535	6	106543535	-1.24058796272048
6_106544597	6	106544597	-0.720856160887053
6_106551947	6	106551947	-0.94912514856017
6_106553500	6	106553500	-1.21039046154091
6_106553539	6	106553539	-1.27593546482728
6_106628908	6	106628908	-1.0756575544891
6_106629017	6	106629017	-1.06842407693251
6_106640893	6	106640893	-0.713747085629242
6_106652329	6	106652329	-0.834666423975255
6_106652337	6	106652337	-0.97609219616044
6_106654743	6	106654743	-0.76068005914706
6_106655635	6	106655635	-0.977139524729767
6_106665840	6	106665840	-0.89954311970961
6_106973682	6	106973682	-1.10666642554665
6_106973758	6	106973758	-0.972584121384159
6_106975180	6	106975180	-0.762039595959675
6_106975455	6	106975455	-0.933357832701854
6_107028924	6	107028924	-1.07770935462158
6_107040093	6	107040093	-0.968233971507875
6_107040139	6	107040139	-1.08083082777199
6_107051186	6	107051186	-0.478234414547809
6_107068899	6	107068899	-1.34144257133893
6_107068930	6	107068930	-1.22923306775291
6_107069880	6	107069880	-1.02507400179347
6_107098652	6	107098652	-0.862968504810456
6_107154673	6	107154673	-1.11623513439543
6_107189798	6	107189798	-0.837232268489273
6_107189825	6	107189825	-0.900215548079224
6_107459279	6	107459279	-0.838942230809748
6_107506325	6	107506325	-1.25630665807835
6_107634260	6	107634260	-1.00966669049522
6_107634891	6	107634891	-0.866662988368197
6_107635193	6	107635193	-0.5005350895703
6_107707990	6	107707990	-1.03485502258605
6_107746711	6	107746711	-0.742674271092744
6_107746799	6	107746799	-0.776288551697955
6_107755589	6	107755589	-0.682731730636462
6_107772376	6	107772376	-1.02712766056144
6_107867756	6	107867756	-0.46697345342279
6_107876571	6	107876571	-0.807106143687742
6_107893490	6	107893490	-0.890231459506602
6_107901404	6	107901404	-0.280331057035544
6_107901449	6	107901449	-0.415301496830815
6_108044830	6	108044830	-0.527828658809644
6_108074352	6	108074352	-0.634251811206759
6_108074445	6	108074445	-0.835914538112179
6_108074496	6	108074496	-0.792024187475442
6_108074509	6	108074509	-0.878735820668773
6_108178223	6	108178223	-0.61897654686784
6_108295099	6	108295099	-0.354763949836765
6_108295119	6	108295119	-0.364162647839014
6_108323895	6	108323895	-0.886840870305828
6_108323949	6	108323949	-0.975925207903886
6_108510221	6	108510221	-0.986599853978833
6_108561503	6	108561503	-0.81280367734739
6_108561712	6	108561712	-0.766748406071602
6_108663673	6	108663673	-1.5139097673437
6_108942622	6	108942622	-1.04730554249907
6_108953073	6	108953073	-0.852449129148497
6_108961603	6	108961603	-0.850561314076581
6_108988799	6	108988799	-1.43987230766368
6_109001351	6	109001351	-0.809722091894754
6_109009432	6	109009432	-0.614706109489611
6_109145249	6	109145249	-1.08662867231011
6_109145295	6	109145295	-0.968753955309103
6_109155232	6	109155232	-0.81280367734739
6_109158609	6	109158609	-0.819842131615204
6_109159339	6	109159339	-0.726732727223722
6_109196503	6	109196503	-0.714659894923147
6_109197197	6	109197197	-0.559178630244157
6_109198408	6	109198408	-0.487545063344296
6_109198420	6	109198420	-0.35284733461118
6_109199651	6	109199651	-0.821745842083943
6_109227069	6	109227069	-1.15194203155986
6_109227101	6	109227101	-0.830480652061551
6_109227121	6	109227121	-0.799099704555563
6_109242201	6	109242201	-0.96052991183242
6_109255492	6	109255492	-1.29016206639524
6_109261983	6	109261983	-0.888752530580689
6_109264859	6	109264859	-0.874163090878948
6_109270171	6	109270171	-0.964391905213481
6_109270230	6	109270230	-1.08239167942363
6_109270263	6	109270263	-1.28616013583774
6_109282678	6	109282678	-0.689605226902613
6_109286008	6	109286008	-0.412525669400413
6_109286353	6	109286353	-0.865467219513261
6_109286399	6	109286399	-0.714659894923147
