	Chromosome	Position	67RT_CM+_vs_67_PBMC.tumour
6_34883049	6	34883049	-0.203231087096112
6_34887814	6	34887814	0.0417663953905043
6_34981830	6	34981830	-0.176099210054645
6_34985096	6	34985096	-0.123292850879992
6_35017697	6	35017697	-0.0920893513442859
6_35017786	6	35017786	-0.055864923359701
6_35017939	6	35017939	0.3031045105634
6_35018023	6	35018023	0.211691396832817
6_35079536	6	35079536	0.282345950396603
6_35085918	6	35085918	0.367522495285611
6_35097924	6	35097924	-0.065400685671496
6_35118296	6	35118296	0.320767549629365
6_35121003	6	35121003	-0.0220095150428102
6_35122263	6	35122263	-0.0611873489377664
6_35122313	6	35122313	-0.160491468834241
6_35140575	6	35140575	-0.0566556578497014
6_35141435	6	35141435	0.0171883726698388
6_35237954	6	35237954	0.21697687999688
6_35243221	6	35243221	-0.188283874845559
6_35244801	6	35244801	-0.229087514902589
6_35281163	6	35281163	0.306391424363254
6_35286197	6	35286197	0.0631202733508895
6_35287769	6	35287769	-0.287268585991118
6_35290262	6	35290262	-0.0131920093657387
6_35292726	6	35292726	-0.235921705990897
6_35292753	6	35292753	-0.391104396975658
6_35294604	6	35294604	0.0611317202574358
6_35295207	6	35295207	0.371471840869586
6_35297934	6	35297934	0.0412321628197311
6_35318247	6	35318247	0.00223803120386713
6_35321247	6	35321247	-0.204212846263559
6_35321376	6	35321376	-0.123292850879992
6_35385746	6	35385746	0.331545656456827
6_35394748	6	35394748	0.317111368557279
6_35402029	6	35402029	0.274042646665393
6_35424127	6	35424127	-0.152090115187427
6_35452851	6	35452851	0.0193115445628088
6_35456411	6	35456411	-0.10567730796302
6_35460541	6	35460541	0.00223803120386713
6_35462909	6	35462909	-0.194159181599636
6_35478448	6	35478448	-0.208749626860331
6_35484569	6	35484569	0.340654248879798
6_35486504	6	35486504	0.110490921855891
6_35498022	6	35498022	-0.428396323125995
6_35500135	6	35500135	-0.129865504803478
6_35510979	6	35510979	0.472867856446028
6_35511797	6	35511797	0.22753034304611
6_35574699	6	35574699	0.0440582068984941
6_35619143	6	35619143	0.120557998392628
6_35639794	6	35639794	-0.154731315134532
6_35642813	6	35642813	-0.0428498583246708
6_35738115	6	35738115	0.0178348862548858
6_35747299	6	35747299	0.0886527830213405
6_35747308	6	35747308	0.271424664019256
6_35747387	6	35747387	0.170509513793666
6_35748836	6	35748836	-0.0399902041854302
6_35748864	6	35748864	0.0876295224345119
6_35777878	6	35777878	-0.0537960037104606
6_35786937	6	35786937	-0.251518561041916
6_35805334	6	35805334	-0.258722046392068
6_35823134	6	35823134	0.117715248623803
6_35823206	6	35823206	0.0473259207324053
6_35823743	6	35823743	0.10720759080541
6_35823768	6	35823768	0.105331524167971
6_35835326	6	35835326	0.362413595448193
6_35835415	6	35835415	0.031681809096349
6_35869699	6	35869699	-0.0304281577164549
6_35869770	6	35869770	0.184441362424616
6_35920290	6	35920290	-0.319690063683495
6_35951188	6	35951188	-0.371220364323577
6_35955482	6	35955482	-0.275746716095898
6_35959497	6	35959497	-0.277045726275002
6_35992613	6	35992613	-0.104677172712645
6_36012344	6	36012344	-0.356555357435357
6_36024837	6	36024837	-0.403018447282391
6_36028483	6	36028483	0.0897008724542068
6_36107549	6	36107549	0.109153235120379
6_36138934	6	36138934	-0.233140031727061
6_36200520	6	36200520	-0.263495524230882
6_36200851	6	36200851	-0.405186283965101
6_36201177	6	36201177	0.358381841429143
6_36209820	6	36209820	0.0187261539924364
6_36230438	6	36230438	0.0302524073734637
6_36294312	6	36294312	-0.277869887988868
6_36302353	6	36302353	0.0953474355953485
6_36307681	6	36307681	0.553647972213997
6_36319535	6	36319535	-0.0852248100464722
6_36327087	6	36327087	-0.0269083144556493
6_36330282	6	36330282	0.0904652142156027
6_36330583	6	36330583	0.113269343592611
6_36371399	6	36371399	0.212161100578098
6_36373474	6	36373474	-0.29994612838508
6_36376025	6	36376025	0.136093777938658
6_36474882	6	36474882	-0.194798815855686
6_36479198	6	36479198	0.0313843768633837
6_36487049	6	36487049	0.530414505833446
6_36495850	6	36495850	-0.142151878131308
6_36677919	6	36677919	0.234184759253564
6_36684352	6	36684352	0.459710796803108
6_36684562	6	36684562	0.0378619409345886
6_36704288	6	36704288	-0.204212846263559
6_36704326	6	36704326	0.0149490829534212
6_36720509	6	36720509	-0.330337307883004
6_36722162	6	36722162	-0.192777951201275
6_36722238	6	36722238	-0.106991038550891
6_36722257	6	36722257	-0.135265492546068
6_36742292	6	36742292	0.231719877326634
6_36742305	6	36742305	0.261325252520998
6_36792051	6	36792051	0.0580912659373848
6_36797655	6	36797655	0.163518938236928
6_36856623	6	36856623	-0.148541920971742
6_36871822	6	36871822	-0.0852248100464722
6_36899596	6	36899596	0.310990737343496
6_36899600	6	36899600	0.281392102400938
6_36919700	6	36919700	0.124722037728862
6_36959176	6	36959176	0.124228555582477
6_36959337	6	36959337	-0.649838665375826
6_36963205	6	36963205	-0.242384337516046
6_36963386	6	36963386	0.061616578282799
6_36963588	6	36963588	0.145973508665317
6_36969906	6	36969906	-0.17391892394996
6_36970021	6	36970021	-0.0242341801573239
6_36986004	6	36986004	0.137589884098753
6_36986127	6	36986127	0.175569634089429
6_36986162	6	36986162	0.0210970584551831
6_37008861	6	37008861	-0.113239186216069
6_37008873	6	37008873	-0.21535340386876
6_37008878	6	37008878	-0.164120355218253
6_37009062	6	37009062	0.466906298207311
6_37013723	6	37013723	-0.108320343943831
6_37013976	6	37013976	-0.290212862606661
6_37020588	6	37020588	0.0847001913958403
6_37022253	6	37022253	-0.0161404981109873
6_37027974	6	37027974	-0.40622681415149
6_37170529	6	37170529	0.0289553695796466
6_37171310	6	37171310	0.0605366717685344
6_37174073	6	37174073	0.0181795750728887
6_37212461	6	37212461	0.494634413188951
6_37212579	6	37212579	-0.435167281103431
6_37212620	6	37212620	-0.26752223781824
6_37212747	6	37212747	-0.0389846315226457
6_37215954	6	37215954	-0.0782518866565007
6_37218618	6	37218618	-0.130517177647904
6_37218704	6	37218704	-0.0802241289881057
6_37218737	6	37218737	0.0167376008989825
6_37218749	6	37218749	0.0879679052297512
6_37284434	6	37284434	-0.348259215880266
6_37312968	6	37312968	-0.0118371540078555
6_37369171	6	37369171	-0.110236698054545
6_37381257	6	37381257	0.100085354602012
6_37432787	6	37432787	0.0786900916417404
6_37433131	6	37433131	-0.313789462243811
6_37433227	6	37433227	-0.0196214027598721
6_37461629	6	37461629	-0.014635787360529
6_37478409	6	37478409	-0.237227903491522
6_37632344	6	37632344	-0.216771750737929
6_37638156	6	37638156	-0.344212382817564
6_37638260	6	37638260	-0.216402255271473
6_37638287	6	37638287	-0.158226640989379
6_37649259	6	37649259	-0.297322250655041
6_37650116	6	37650116	0.105331524167971
6_37652187	6	37652187	0.0886527830213405
6_37655850	6	37655850	0.220143061548001
6_38017249	6	38017249	-1.00993668274223
6_38682852	6	38682852	-0.57593530385465
6_38775909	6	38775909	-0.490360451368629
6_38779994	6	38779994	-1.08522481004647
6_38783112	6	38783112	-0.997761968796133
6_38790333	6	38790333	-0.920357465110526
6_38803192	6	38803192	-0.458735752241836
6_38815493	6	38815493	-1.06815129668753
6_38832388	6	38832388	-0.362173395005009
6_38832433	6	38832433	-0.516635279059517
6_38837950	6	38837950	-0.627118588875742
6_38848798	6	38848798	-0.575070896973854
6_38850260	6	38850260	-1.01058600915372
6_38852768	6	38852768	-0.704030765739422
6_38853315	6	38853315	-0.743578480544605
6_38857553	6	38857553	-0.56102939841797
6_38870538	6	38870538	-1.09087137318761
6_38872716	6	38872716	-0.872231086712274
6_38873325	6	38873325	-0.444018198685697
6_38875650	6	38875650	-0.491301441753694
6_38890702	6	38890702	-0.492026159225552
6_38917271	6	38917271	-0.0257763449657294
6_38917277	6	38917277	-0.137692229940608
6_38938978	6	38938978	-0.717654049603397
6_38949455	6	38949455	-0.315502266720062
6_38949459	6	38949459	-0.323748280257849
6_38973702	6	38973702	-0.222468255970827
6_38990077	6	38990077	-0.442901499864396
6_38990172	6	38990172	-0.561662853989459
6_39012224	6	39012224	-0.600426471250748
6_39012311	6	39012311	-0.582724469517289
6_39012337	6	39012337	-0.448423377805698
6_39030343	6	39030343	-0.850920580466862
6_39030368	6	39030368	-0.948852368315186
6_39056449	6	39056449	-0.343536805637863
6_39057533	6	39057533	-0.872231086712274
6_39065754	6	39065754	-0.837297296602887
6_39066296	6	39066296	0.0473259207324053
6_39072878	6	39072878	-0.467247252097353
6_39072917	6	39072917	-0.648015929769008
6_39073661	6	39073661	-1.09729764234705
6_39073726	6	39073726	-1.0893924442617
6_39080715	6	39080715	-0.45027417349364
6_39086015	6	39086015	-0.27339641140956
6_39105466	6	39105466	-0.668454343543173
6_39105589	6	39105589	-0.698201686937225
6_39191040	6	39191040	-0.700376058171562
6_39191199	6	39191199	-0.592123167519538
6_39191265	6	39191265	-0.100123686425811
6_39191437	6	39191437	-0.766436422689677
6_39194329	6	39194329	-0.715991000380753
6_39299491	6	39299491	-0.699857103115287
6_39299669	6	39299669	-0.582724469517289
6_39304117	6	39304117	-0.497332978286644
6_39310980	6	39310980	-0.308102089408283
6_39314260	6	39314260	-0.831752017357203
6_39314269	6	39314269	-0.808100749292558
6_39315030	6	39315030	-0.451479936239036
6_39315040	6	39315040	-0.308963657090437
6_39315307	6	39315307	-0.861700419220104
6_39316408	6	39316408	-0.479630976553186
6_39316821	6	39316821	-0.684262495979351
6_39317825	6	39317825	0.025697004027856
6_39319086	6	39319086	-0.796622096688281
6_39343758	6	39343758	-0.604098120309856
6_39343794	6	39343794	-0.734727562962339
6_39345767	6	39345767	-0.549171909806262
6_39385625	6	39385625	-0.421261046823173
6_39540076	6	39540076	-0.44089177510433
6_39540113	6	39540113	-0.773986993409566
6_39558407	6	39558407	-0.997761968796133
6_39578150	6	39578150	-0.0865712357539887
6_39586285	6	39586285	-0.899198134312543
6_39720775	6	39720775	-0.91529980860416
6_39860979	6	39860979	-0.647819497739174
6_39861053	6	39861053	-0.38365312241546
6_39861086	6	39861086	-0.633605638519473
6_39864488	6	39864488	-0.72680064719071
6_39868834	6	39868834	-1.06955265186414
6_39879431	6	39879431	-0.597224039212404
6_39884042	6	39884042	-0.647575613867257
6_39905354	6	39905354	-1.19331277791394
6_39906222	6	39906222	-0.420973399520677
6_39906952	6	39906952	-1.26079637462993
6_39925766	6	39925766	-0.434625830528155
6_39925814	6	39925814	-0.324262793473319
6_40392462	6	40392462	-0.439271679436168
6_40432317	6	40432317	-1.10209862861087
6_40432341	6	40432341	-1.06189230621585
6_40432697	6	40432697	-0.77035147269306
6_40432934	6	40432934	-0.716580216252079
6_41028420	6	41028420	-0.918906548084893
6_41030428	6	41030428	-0.783637163443285
6_41032897	6	41032897	-0.694369825346198
6_41033921	6	41033921	-0.845758875351083
6_41034742	6	41034742	-0.276063131283237
6_41052309	6	41052309	-0.645918296004483
6_41061603	6	41061603	-0.347096221024147
6_41061791	6	41061791	-0.647819497739174
6_41071106	6	41071106	-0.851911102332678
6_41092965	6	41092965	-0.633949792872462
6_41094491	6	41094491	-0.930647772937596
6_41149861	6	41149861	-0.734727562962339
6_41149913	6	41149913	-1.0224240230304
6_41159805	6	41159805	-0.717654049603397
6_41161367	6	41161367	-0.425855620900423
6_41161469	6	41161469	-0.672666594830087
6_41194551	6	41194551	-0.681288304000879
6_41194574	6	41194574	-0.730066185592476
6_41194780	6	41194780	-0.829639209987806
6_41194824	6	41194824	-0.782033277740696
6_41198411	6	41198411	-0.459666073112951
6_41198413	6	41198413	-0.475083746329319
6_41198417	6	41198417	-0.412799468074977
6_41201104	6	41201104	-0.575528968113085
6_41228716	6	41228716	-0.368599664164442
6_41228754	6	41228754	-0.212500817589145
6_41228866	6	41228866	-0.387708487112146
6_41228867	6	41228867	-0.429478209221607
6_41228989	6	41228989	-0.929374993815883
6_41228995	6	41228995	-0.942266856204429
6_41229533	6	41229533	-0.533814869036342
6_41230119	6	41230119	-0.472442414502379
6_41237497	6	41237497	-1.14281230159942
6_41341814	6	41341814	-0.293217852322304
6_41341887	6	41341887	-0.34691153241852
6_41342109	6	41342109	-0.661894682950896
6_41342967	6	41342967	-1.03252738695681
6_41350700	6	41350700	-0.475809265600777
6_41350849	6	41350849	-0.543730337901425
6_41565835	6	41565835	-0.707171840441777
6_41578069	6	41578069	-0.179965300016882
6_41587377	6	41587377	-0.417665223246792
6_41587474	6	41587474	-0.55575742191702
6_41589829	6	41589829	-0.309348119462036
6_41597843	6	41597843	-0.356215939708609
6_41649652	6	41649652	-0.350433587114603
6_41649664	6	41649664	-0.493289385935344
6_41684866	6	41684866	-0.845758875351083
6_41690828	6	41690828	-0.332181007866692
6_41736151	6	41736151	-0.713308579327433
6_41736888	6	41736888	-0.256073964387524
6_41741059	6	41741059	-0.740986553434021
6_41741799	6	41741799	-0.632997675998513
6_41742403	6	41742403	-0.616671801440626
6_41771000	6	41771000	-0.118056202513844
6_41771147	6	41771147	-0.32333784069864
6_41771151	6	41771151	-0.398860277117103
6_41771841	6	41771841	-0.408045938104342
6_41771866	6	41771866	-0.514011719433275
6_41786631	6	41786631	-0.521323924853146
6_41786892	6	41786892	-0.101597779780673
6_41786896	6	41786896	-0.156024052712865
6_41798687	6	41798687	-0.997761968796133
6_41798703	6	41798703	-0.930647772937596
6_41805769	6	41805769	-0.433861083602806
6_41805988	6	41805988	-0.805116890853737
6_41806238	6	41806238	-0.195701346408042
6_41921815	6	41921815	-0.292209327261388
6_41930239	6	41930239	-0.328967877271506
6_41936045	6	41936045	-0.459666073112951
6_41940384	6	41940384	-0.649838665375826
6_41941627	6	41941627	-0.471693157128545
6_42077207	6	42077207	-1.09208935134429
6_42104641	6	42104641	-0.824430365910571
6_42105503	6	42105503	-0.19368217877139
6_42105511	6	42105511	-0.0990453046333146
6_42106021	6	42106021	-0.34691153241852
6_42106220	6	42106220	-1.08117797698377
6_42106633	6	42106633	-0.543196105330651
6_42107013	6	42107013	-0.723587005357139
6_42107014	6	42107014	-0.698201686937225
6_42107295	6	42107295	-0.698201686937225
6_42142395	6	42142395	-0.664338235070941
6_42142433	6	42142433	-0.668454343543173
6_42155579	6	42155579	-0.0664747188801471
6_42163126	6	42163126	-0.330888270288359
6_42178283	6	42178283	-0.0852248100464722
6_42185756	6	42185756	-0.355313973414216
6_42194650	6	42194650	-0.671533736475145
6_42214342	6	42214342	-0.528276685494913
6_42217826	6	42217826	-0.372801400143057
6_42217829	6	42217829	-0.323990201117121
6_42228474	6	42228474	-0.627393518851017
6_42228501	6	42228501	-0.598154510086895
6_42236244	6	42236244	-0.40052113829654
6_42256785	6	42256785	-0.539471271563405
6_42256808	6	42256808	-0.738843671434571
6_42259522	6	42259522	-0.478387809702553
6_42259586	6	42259586	-0.753525158416465
6_42265791	6	42265791	-0.470831589446392
6_42268300	6	42268300	-0.390079391574893
6_42268356	6	42268356	-0.675833873908771
6_42269386	6	42269386	-0.433861083602806
6_42453410	6	42453410	-0.582724469517289
6_42564492	6	42564492	-0.433148113466779
6_42592215	6	42592215	-0.0896844582371721
6_42603600	6	42603600	-0.708255351601148
6_42605856	6	42605856	-0.539911385978316
6_42659696	6	42659696	-0.185834316948705
6_42659728	6	42659728	-0.108185958489783
6_42676170	6	42676170	-0.307446467928748
6_42676188	6	42676188	-0.115118919434291
6_42676813	6	42676813	-0.423067803528804
6_42696608	6	42696608	-0.849663329806999
6_42696730	6	42696730	-0.758574304916707
6_42697786	6	42697786	-0.789957083682731
6_42745485	6	42745485	-0.932173627168556
6_42745816	6	42745816	-0.514820405015485
6_42828941	6	42828941	-0.685171738488107
6_42857169	6	42857169	-0.344212382817564
6_42864945	6	42864945	-0.432164792941908
6_42864977	6	42864977	-0.734727562962339
6_42923284	6	42923284	-0.630704498419111
6_42925590	6	42925590	-0.982331928226527
6_42925677	6	42925677	-0.249300735792097
6_42935431	6	42935431	-0.997761968796133
6_42938778	6	42938778	-0.366995778461852
6_42960779	6	42960779	-0.578047982307816
6_42962838	6	42962838	-0.439271679436168
6_42964371	6	42964371	-0.635191889411424
6_42964462	6	42964462	-0.761694610562608
6_42964464	6	42964464	-0.801070057791035
6_42964826	6	42964826	-0.82783696735382
6_42965309	6	42965309	-0.566604804154012
6_42965726	6	42965726	-0.549171909806262
6_42968332	6	42968332	-0.942052536209845
6_42978916	6	42978916	-0.678693528048011
6_42978941	6	42978941	-0.56102939841797
6_42979189	6	42979189	-0.720921763437309
6_43013799	6	43013799	-1.10467717271264
6_43021690	6	43021690	-0.386804259542032
6_43027392	6	43027392	-0.708255351601148
6_43038670	6	43038670	-0.260796374629926
6_43046560	6	43046560	-0.487567236476949
6_43048413	6	43048413	-0.298628448155665
6_43049452	6	43049452	-0.777980760916223
6_43051134	6	43051134	-0.56712761446627
6_43051340	6	43051340	-0.800725121736579
6_43053835	6	43053835	-0.593371713716798
6_43060331	6	43060331	-0.795573118182866
6_43061511	6	43061511	-0.459342054012007
6_43062929	6	43062929	-0.759602231601368
6_43067117	6	43067117	-0.402152223875468
6_43072928	6	43072928	0.0189167723504978
6_43130322	6	43130322	-0.563359144650358
6_43132024	6	43132024	-0.983262399101018
6_43132536	6	43132536	-0.654277730542323
6_43142265	6	43142265	-0.553459875012094
6_43143604	6	43143604	-0.612471812911341
6_43144529	6	43144529	-0.491170531627849
6_43171794	6	43171794	-0.46554093014695
6_43173867	6	43173867	-0.775369547459685
6_43184835	6	43184835	-0.100123686425811
6_43186098	6	43186098	-0.788308603167183
6_43186326	6	43186326	-0.665918405043688
6_43187307	6	43187307	-0.619250345542403
6_43199959	6	43199959	-0.319690063683495
6_43202784	6	43202784	-0.402152223875468
6_43204412	6	43204412	-0.673759545670912
6_43204791	6	43204791	-0.472442414502379
6_43206147	6	43206147	-0.429101280404077
6_43213560	6	43213560	-0.424026723498231
6_43215168	6	43215168	-0.623947132243802
6_43220862	6	43220862	-0.727672805428389
6_43255829	6	43255829	-0.497835571930776
6_43259402	6	43259402	-0.667613367103802
6_43262954	6	43262954	-0.613098118560808
6_43263170	6	43263170	-0.528276685494913
6_43263202	6	43263202	-0.619250345542403
