	Chromosome	Position	28RT_T2_vs_28RT_PBMC.tumour
5_39201979	5	39201979	0.457346414587974
5_39285209	5	39285209	0.294838884708145
5_39306632	5	39306632	0.0387633371154083
5_39306754	5	39306754	-0.047815816613616
5_39376071	5	39376071	-0.0971559679092071
5_39377072	5	39377072	0.0788347913342443
5_39377157	5	39377157	0.330040579785877
5_39377218	5	39377218	0.33433632726455
5_39383071	5	39383071	0.282455160252312
5_39388311	5	39388311	0.169901338039143
5_39394311	5	39394311	0.059622423014113
5_40569410	5	40569410	0.104073539983972
5_40691848	5	40691848	-0.238490847597689
5_40841410	5	40841410	-0.147803075965301
5_40843659	5	40843659	0.261823827480182
5_40852599	5	40852599	0.151164775457557
5_40852875	5	40852875	0.251770162816259
5_40852929	5	40852929	0.0455059205534181
5_40853847	5	40853847	0.0871031594362203
5_40854246	5	40854246	0.387678903412934
5_40931135	5	40931135	0.219254394411721
5_40945322	5	40945322	0.469811530702403
5_40949917	5	40949917	0.24918311678578
5_40955459	5	40955459	-0.0567056909453156
5_40962099	5	40962099	0.062952175172898
5_40964750	5	40964750	-0.126264615270053
5_40998094	5	40998094	-0.195033847493289
5_40998133	5	40998133	-0.262009979804098
5_40998401	5	40998401	0.0604205945647014
5_41000241	5	41000241	-0.215269621328798
5_41007388	5	41007388	0.260661769390057
5_41008678	5	41008678	0.0258871866264908
5_41009382	5	41009382	0.179361667288209
5_41017894	5	41017894	0.0854947438239863
5_41018350	5	41018350	0.179361667288209
5_41018979	5	41018979	0.0982249045628032
5_41032756	5	41032756	0.256840419965926
5_41033061	5	41033061	-0.0545263928860687
5_41038860	5	41038860	0.0766760033136446
5_41042182	5	41042182	0.334084262086851
5_41045825	5	41045825	0.270992142753777
5_41048431	5	41048431	0.265091541314093
5_41051040	5	41051040	0.123866554696505
5_41055786	5	41055786	0.0874391778471694
5_41064486	5	41064486	-0.163782913508849
5_41069713	5	41069713	0.0240834418102978
5_41069750	5	41069750	0.133557977675084
5_41142504	5	41142504	-0.0492627077597538
5_41149346	5	41149346	0.0762681743241052
5_41153812	5	41153812	0.14730045805591
5_41154986	5	41154986	0.126119646011229
5_41155006	5	41155006	0.0389890109236565
5_41159237	5	41159237	0.071446328121321
5_41159407	5	41159407	0.0418581435382737
5_41160209	5	41160209	0.261045464881917
5_41181476	5	41181476	0.236789947337279
5_41181531	5	41181531	0.070985506243417
5_41186118	5	41186118	0.159732860539276
5_41195837	5	41195837	0.398196269211467
5_41199857	5	41199857	0.100134976137634
5_41203220	5	41203220	-0.122294032572892
5_41382464	5	41382464	0.395090358343646
5_41840487	5	41840487	-0.0344176237435311
5_41934008	5	41934008	-0.301528379285261
5_41939505	5	41939505	0.152561607944494
5_42039932	5	42039932	0.0944727697016957
5_42699942	5	42699942	0.280447792402523
5_42718475	5	42718475	0.141559634575824
5_42719049	5	42719049	0.284854796135523
5_42719137	5	42719137	0.190502224893409
5_42719578	5	42719578	-0.0641953640462814
5_42783479	5	42783479	0.225165356901333
5_42801166	5	42801166	0.0982249045628032
5_42806978	5	42806978	-0.01186273595456
5_43161249	5	43161249	-0.146038619505959
5_43174608	5	43174608	0.114752585865132
5_43175001	5	43175001	-0.180534277798174
5_43297042	5	43297042	0.0628476585617835
5_43492876	5	43492876	0.132055952509852
5_43505891	5	43505891	-0.000459370296603631
5_43506133	5	43506133	-0.163030530158869
5_43609241	5	43609241	0.356666199096119
5_43612944	5	43612944	-0.107736443436055
5_43656764	5	43656764	0.238658850971981
5_44809055	5	44809055	-0.0525850607614881
5_44809344	5	44809344	0.0961061636388564
5_44813180	5	44813180	-0.00585320517869898
5_44815081	5	44815081	-0.0567056909453156
5_45267085	5	45267085	0.00320471213438172
5_45595553	5	45595553	-0.0902453924690713
5_45695833	5	45695833	0.275221682695725
5_50399900	5	50399900	-0.213553021092495
5_50410965	5	50410965	-0.140179834762276
5_50411302	5	50411302	0.0604842714362886
5_50428224	5	50428224	0.154270686325378
5_50441053	5	50441053	-0.0743949249575743
5_50757181	5	50757181	0.172201875715342
5_50794270	5	50794270	-0.0389839209855373
5_50795318	5	50795318	-0.186591051491152
5_50832845	5	50832845	0.0328755788107245
5_51389642	5	51389642	0.12046797823464
5_52801110	5	52801110	0.0996344748174746
5_52861540	5	52861540	0.01096413559249
5_52897456	5	52897456	0.056742380624253
5_52908955	5	52908955	-0.150559218352684
5_52920387	5	52920387	0.0687176036042161
5_52922864	5	52922864	-0.0101161315755041
5_52933915	5	52933915	-0.0769780859715768
5_53042194	5	53042194	0.330141619463818
5_53045032	5	53045032	0.0624439155090579
5_53048657	5	53048657	0.428721136224926
5_53051539	5	53051539	0.248074417372223
5_53055583	5	53055583	0.221922129516254
5_53062927	5	53062927	0.179361667288209
5_53065835	5	53065835	-0.0229465080049069
5_53075070	5	53075070	0.0246390724895667
5_53075074	5	53075074	0.0538307852043497
5_53075259	5	53075259	0.196040408434839
5_53083447	5	53083447	0.129608632091109
5_53096944	5	53096944	0.322319621130252
5_53098281	5	53098281	-0.13782850859249
5_53101369	5	53101369	0.262502902588455
5_53101481	5	53101481	0.0107620633124636
5_53484153	5	53484153	0.022857181608218
5_53484313	5	53484313	0.21498557701893
5_53560674	5	53560674	0.220388935548263
5_53560742	5	53560742	0.179361667288209
5_53646253	5	53646253	0.265091541314093
5_54310465	5	54310465	0.36698867046398
5_54456071	5	54456071	-0.106942517868432
5_54456158	5	54456158	0.148773347454786
5_54518222	5	54518222	-0.0648751430914592
5_54518831	5	54518831	0.0798259937372943
5_54519326	5	54519326	0.00157454807292597
5_54519361	5	54519361	-0.15505737178235
5_54519389	5	54519389	0.179361667288209
5_54519665	5	54519665	0.229634873769432
5_54519695	5	54519695	0.070985506243417
5_54981998	5	54981998	0.0367572718454083
5_55024347	5	55024347	-0.418897656046405
5_55024736	5	55024736	0.0378075230741894
5_55031462	5	55031462	0.101882914610491
5_55108187	5	55108187	-0.1832084120965
5_55108282	5	55108282	-0.282218417927665
5_55108350	5	55108350	0.138431403233327
5_55124879	5	55124879	0.0557869821696763
5_55127327	5	55127327	-0.115645128283865
5_55128538	5	55128538	0.289239285060582
5_55143638	5	55143638	0.223755786646662
5_55220693	5	55220693	0.512785401013401
5_55231421	5	55231421	0.417521404482973
5_55231426	5	55231426	0.31211687613998
5_55231471	5	55231471	0.0460951364247444
5_55231648	5	55231648	-0.114369535768502
5_55276295	5	55276295	-0.0604653473842598
5_55283608	5	55283608	-0.142566427599154
5_55285809	5	55285809	0.113127968888122
5_55289420	5	55289420	-0.0315351152104097
5_55308028	5	55308028	0.130452066807262
5_55308109	5	55308109	0.116351869762408
5_55400289	5	55400289	0.255310520521507
5_55400298	5	55400298	0.216120217298327
5_55425953	5	55425953	-0.211658950872099
5_55652710	5	55652710	0.102193806765749
5_55664845	5	55664845	0.367434015440781
5_55664859	5	55664859	0.325582408139253
5_55672626	5	55672626	0.106430144834357
5_55766936	5	55766936	-0.296737357726914
5_55786646	5	55786646	0.145145951950296
5_55792752	5	55792752	0.100751832591842
5_55853407	5	55853407	0.111343243859558
5_55859574	5	55859574	0.179361667288209
5_55859576	5	55859576	0.192417820113655
5_55883135	5	55883135	0.0573711429095985
5_55910570	5	55910570	0.291836396546621
5_55914874	5	55914874	-0.0331829680918921
5_55916798	5	55916798	-0.149261080173162
5_55916839	5	55916839	-0.000616998818026473
5_55941314	5	55941314	-0.198485272682218
5_55952307	5	55952307	0.111798383475574
5_55960553	5	55960553	-0.134746923139854
5_55968325	5	55968325	0.131664925256912
5_55976257	5	55976257	0.405637523111885
5_56100247	5	56100247	0.0766760033136446
5_56116644	5	56116644	0.0668869380297961
5_56183578	5	56183578	0.108972339396811
5_56513815	5	56513815	0.0594522035530121
5_56771557	5	56771557	0.238255356341777
5_56815654	5	56815654	0.124913883265832
5_56815738	5	56815738	0.191334308954285
5_56815807	5	56815807	-0.33521150554155
5_56815924	5	56815924	0.0218203903017287
5_56815967	5	56815967	-0.346099821684286
5_56859801	5	56859801	-0.0444712884074541
5_56859843	5	56859843	-0.102576696270468
5_56875262	5	56875262	-0.0132834106541872
5_56881616	5	56881616	0.245959416017232
5_56881916	5	56881916	-0.0316259907759898
5_56882086	5	56882086	0.0894761637710136
5_56900777	5	56900777	0.0798259937372943
5_56909732	5	56909732	-0.0270892101792176
5_56911296	5	56911296	0.269873960193651
5_56911480	5	56911480	-0.142566427599154
5_56923227	5	56923227	0.379034012124573
5_56946947	5	56946947	-0.0616464322155863
5_57230956	5	57230956	0.0968995070962357
5_57235968	5	57235968	0.179361667288209
5_57246399	5	57246399	0.169775618459011
5_57481850	5	57481850	-0.134137805528573
5_57482089	5	57482089	-0.0532990895020663
5_57482118	5	57482118	0.0774820532689951
5_57482376	5	57482376	0.362225724438019
5_57482408	5	57482408	0.36698867046398
5_58321576	5	58321576	-0.032142437905503
5_58459923	5	58459923	0.0466064584364373
5_58494776	5	58494776	0.190249983430945
5_58494866	5	58494866	0.0538307852043497
5_58977206	5	58977206	0.012900521149468
5_59430359	5	59430359	0.00704611842090215
5_59768361	5	59768361	-0.129588573600944
5_59893239	5	59893239	0.344106429624841
5_59988520	5	59988520	0.526284141642441
5_59995778	5	59995778	0.204236335927238
5_60440946	5	60440946	0.560183451229139
5_60599192	5	60599192	0.442396073122002
5_60644829	5	60644829	-0.175733291534353
5_60772059	5	60772059	0.191536381234311
5_60802642	5	60802642	0.136292945396323
5_60843721	5	60843721	0.142835791263095
5_60898280	5	60898280	-0.0807011720142941
5_60904838	5	60904838	0.23990320922326
5_60924292	5	60924292	-0.163030530158869
5_61152859	5	61152859	0.197509013998468
5_61152907	5	61152907	0.074772766011009
5_61160141	5	61160141	0.0847247931501336
5_61332515	5	61332515	-0.435348176827
5_61332584	5	61332584	-0.460742387625408
5_61332623	5	61332623	-0.291268157953953
5_61332677	5	61332677	0.0847247931501336
5_61526281	5	61526281	0.2058338786494
5_61544080	5	61544080	-0.032142437905503
5_61687014	5	61687014	-0.060689420544746
5_61704004	5	61704004	0.106757918331369
5_62348083	5	62348083	0.370409960296275
5_62352635	5	62352635	0.246032706933497
5_62398552	5	62398552	0.0936317932623247
5_62476708	5	62476708	-0.18987214237751
5_62490215	5	62490215	-0.00908342212490161
5_62551276	5	62551276	0.0382693480536091
5_62579768	5	62579768	0.28870906347657
5_62580946	5	62580946	0.0548165693499054
5_62581257	5	62581257	-0.122465221542644
5_63955024	5	63955024	-0.00857128330486627
5_63960164	5	63960164	0.0862522628967273
5_63961426	5	63961426	0.179361667288209
5_63962738	5	63962738	0.240762211952352
5_63965502	5	63965502	-0.474313583516962
5_64165703	5	64165703	-0.0360273663104767
5_64165951	5	64165951	0.136926400967812
5_64213889	5	64213889	0.358685366732771
5_64325239	5	64325239	0.0691787495377858
5_64609241	5	64609241	0.104593898886237
5_64690689	5	64690689	-0.22589481119805
5_64690782	5	64690782	-0.203107969534205
5_64695646	5	64695646	0.259980127496494
5_64717968	5	64717968	-0.146742103570347
5_64801316	5	64801316	-1.04303075404824
5_64807735	5	64807735	0.116625911940246
5_65172857	5	65172857	0.0329721803066856
5_65260623	5	65260623	0.0991913186042255
5_65452854	5	65452854	-0.0222721938814419
5_65471032	5	65471032	0.167288834987634
5_65518478	5	65518478	-0.0308560401021369
5_65528471	5	65528471	0.205593208861388
5_65563357	5	65563357	0.192658489901666
5_65567562	5	65567562	0.146940189595831
5_65568984	5	65568984	0.129088460806985
5_65585065	5	65585065	-0.0241717267969232
5_65586109	5	65586109	0.225531848721135
5_65591787	5	65591787	0.748382624140343
5_65609447	5	65609447	0.167866028450379
5_65629970	5	65629970	0.0384991314483589
5_65630277	5	65630277	0.0798259937372943
5_65758741	5	65758741	0.179361667288209
5_65758795	5	65758795	0.286276871204721
5_65785895	5	65785895	-0.017675179771345
5_65812388	5	65812388	0.22078159466819
5_65822910	5	65822910	0.192417820113655
5_65871460	5	65871460	-0.152152476428352
5_66012096	5	66012096	0.212784668825659
5_66021353	5	66021353	0.207376043457805
5_66025492	5	66025492	0.0615251769943504
5_66053554	5	66053554	-0.175069067286483
5_66053735	5	66053735	-0.0545263928860687
5_66054546	5	66054546	0.0503752265681308
5_66054589	5	66054589	0.216836372706872
5_66054631	5	66054631	-0.0402047099694759
5_66055137	5	66055137	-0.0430307540482393
5_66144511	5	66144511	0.0289448247351103
5_66177589	5	66177589	0.059622423014113
5_66596884	5	66596884	0.197740196603063
5_66596916	5	66596916	0.113019172459513
5_67100572	5	67100572	-0.262148043351826
5_67145241	5	67145241	0.139560659230234
5_67164912	5	67164912	0.0378075230741894
5_67165426	5	67165426	0.163242001924932
5_67165563	5	67165563	-0.398405332028743
5_67166102	5	67166102	0.235945195654576
5_67166315	5	67166315	0.165422476330335
5_67182901	5	67182901	-0.0962727753252186
5_67183555	5	67183555	0.31487663794469
5_67183605	5	67183605	-0.0650570603782382
5_67184012	5	67184012	0.136292945396323
5_67184176	5	67184176	0.111617060652375
5_67184534	5	67184534	0.261238674342616
5_67184546	5	67184546	0.31115153984375
5_67185949	5	67185949	0.0299840432499822
5_68226894	5	68226894	0.0201630724389548
5_68270365	5	68270365	-0.150486090895392
5_68279720	5	68279720	-0.0769780859715768
5_68292320	5	68292320	0.0094366658458962
5_68297535	5	68297535	0.134273777759671
5_69103062	5	69103062	0.151072622856785
5_69103991	5	69103991	0.0661510568402177
5_69104038	5	69104038	0.212528531223408
5_69116492	5	69116492	-0.00740684431751786
5_69121816	5	69121816	-0.00350238986160178
5_69123227	5	69123227	0.387469862618409
5_69177543	5	69177543	-0.0709616867960312
5_69191816	5	69191816	0.188239818634662
5_69235426	5	69235426	0.106953171760159
5_69281133	5	69281133	0.126119646011229
5_69294817	5	69294817	0.138334399028154
5_69308024	5	69308024	0.0690382523822101
5_69320474	5	69320474	0.375504189466832
5_69320504	5	69320504	0.544125960085829
5_69366539	5	69366539	-0.0509359521335855
5_69373909	5	69373909	0.398674695692685
5_69392781	5	69392781	0.47481755081438
5_69414057	5	69414057	0.240115698367305
5_69419483	5	69419483	-0.053837509004822
5_69419889	5	69419889	0.341914680074169
5_69419970	5	69419970	0.179361667288209
5_69432997	5	69432997	0.386686640535715
5_69509160	5	69509160	0.115703030065891
5_69513972	5	69513972	0.0991913186042255
5_71504648	5	71504648	0.311811963311858
5_71504711	5	71504711	0.135969071774828
5_71509839	5	71509839	-0.271299741721357
5_71510157	5	71510157	-0.0312053186514496
5_71510304	5	71510304	-0.306065159882033
5_71510630	5	71510630	0.398001953763549
5_71510822	5	71510822	0.439005483921228
5_71510884	5	71510884	0.360968473778156
5_71515109	5	71515109	-0.0981723082407003
5_71516082	5	71516082	0.0349717579530341
5_71517363	5	71517363	0.000764363831445574
5_71544406	5	71544406	0.123145657721661
5_71548691	5	71548691	-0.175481050071889
5_71553194	5	71553194	0.187676935500212
5_71635216	5	71635216	0.0107620633124636
5_71652749	5	71652749	0.408843513410976
5_71657386	5	71657386	0.194791707857815
5_71658103	5	71658103	0.493872290613088
5_71719387	5	71719387	0.285490018149552
5_72107627	5	72107627	-0.215939613929373
5_72193868	5	72193868	0.309129542258538
5_72195134	5	72195134	0.152140198553185
5_72195135	5	72195135	0.152140198553185
5_72195674	5	72195674	0.048117134009956
5_72196037	5	72196037	0.0456832320562394
5_72196239	5	72196239	-0.0234552157114785
5_72196613	5	72196613	0.140191070007531
5_72196907	5	72196907	-0.160978464713034
5_72197242	5	72197242	0.103126081461123
5_72198381	5	72198381	-0.121147443964248
5_72198548	5	72198548	0.179361667288209
5_72199104	5	72199104	-0.295176843739297
5_72199214	5	72199214	0.0182992345556926
5_72199362	5	72199362	0.249750995179607
5_72199517	5	72199517	-0.00408447380772252
5_72199978	5	72199978	0.361359501031096
5_72223837	5	72223837	0.369883573337635
5_72226137	5	72226137	0.401754088624657
5_72228333	5	72228333	-0.0491698911456457
5_72228336	5	72228336	-0.0172269986428916
5_72320567	5	72320567	-0.0628392351284195
5_72358375	5	72358375	0.0586095078275985
5_72443775	5	72443775	0.102193806765749
5_72444156	5	72444156	0.152644328912429
5_72460477	5	72460477	0.0615251769943504
5_72460843	5	72460843	-0.372280760232921
5_72888271	5	72888271	-0.142566427599154
5_72896531	5	72896531	0.0780783314510269
5_72990586	5	72990586	-0.0544355173204886
5_73017252	5	73017252	-0.178829971585925
5_73051396	5	73051396	-0.10604055157404
5_73052445	5	73052445	0.032135714105031
5_73056078	5	73056078	-0.18784730690002
5_73068747	5	73068747	-0.0114606750473694
5_73087637	5	73087637	0.068330354899465
5_73123790	5	73123790	0.146940189595831
5_73173471	5	73173471	0.356239429372288
5_73173856	5	73173856	0.0651906473688975
5_73173867	5	73173867	0.112247471429672
5_73447055	5	73447055	0.420369766792004
5_73447387	5	73447387	0.00136336531021426
5_73448294	5	73448294	0.0288019907128274
5_73498700	5	73498700	0.145213444876363
5_73578847	5	73578847	-0.110144949906776
5_73579082	5	73579082	0.295614735784057
5_73579334	5	73579334	0.0325202789589375
5_73621913	5	73621913	0.0183697906159042
5_73752994	5	73752994	0.218532264568886
5_73776529	5	73776529	0.0999271997938038
5_73780686	5	73780686	-0.252354573137265
5_73794424	5	73794424	0.139833303101571
5_73794436	5	73794436	0.16901972306675
5_73795331	5	73795331	0.0117617187921404
5_73795378	5	73795378	0.0325202789589375
5_73840741	5	73840741	-0.0865323926848258
5_73849020	5	73849020	0.126119646011229
5_73852656	5	73852656	0.349286668730521
5_73868006	5	73868006	0.179361667288209
5_73868140	5	73868140	0.146940189595831
5_73894487	5	73894487	0.122405782476133
5_73911547	5	73911547	0.223755786646662
5_73923129	5	73923129	0.211070527015547
5_73940855	5	73940855	0.334639892766119
5_74634926	5	74634926	0.277393750248735
5_74697056	5	74697056	-0.0430307540482393
5_74721674	5	74721674	0.148110733303769
5_74721765	5	74721765	0.414381696952406
5_74738404	5	74738404	0.0702399449080963
5_74741561	5	74741561	0.199825769847924
5_74759384	5	74759384	0.278897340839123
5_74763700	5	74763700	0.434618722530283
5_74781942	5	74781942	0.16165966555475
5_74796083	5	74796083	0.165147808068508
5_74814014	5	74814014	0.0891638583166305
5_74814015	5	74814015	-0.0259572406892978
5_74866845	5	74866845	0.152644328912429
5_75028723	5	75028723	0.282047331262773
